CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,NumSupportTickets,NumServicesSubscribed,PreviousComplaints,Churn
CUST101005,48.0,Female,46,50.8,2360.8,One year,Electronic check,0,5,1,0
CUST101006,55.0,Male,7,45.34,296.81,One year,Electronic check,0,3,0,0
CUST101007,51.0,Female,1,68.6,59.12,Month-to-month,Electronic check,0,7,1,1
CUST101008,57.0,Male,6,69.96,447.63,Month-to-month,Credit card,1,6,2,1
CUST101009,35.0,Female,1,27.34,24.4,One year,Electronic check,0,2,0,1
CUST101010,60.0,Male,3,78.8,255.95,Month-to-month,Electronic check,1,8,0,0
CUST101011,45.0,Female,14,89.13,1209.95,Two year,Electronic check,0,7,1,1
CUST101012,71.0,Female,6,70.76,397.0,One year,Bank transfer,1,7,1,1
CUST101013,32.0,Female,17,27.61,486.0,One year,Electronic check,1,2,0,0
CUST101014,66.0,Female,7,67.37,504.23,One year,Electronic check,3,5,0,1
CUST101015,45.0,Female,68,17.59,1127.56,Two year,Mailed check,1,1,1,0
CUST101016,33.0,Female,57,68.46,3714.27,Month-to-month,Bank transfer,1,7,1,1
CUST101017,35.0,Male,20,78.61,,One year,Electronic check,1,7,0,0
CUST101018,38.0,Male,11,57.51,683.59,Month-to-month,Electronic check,3,4,0,1
CUST101019,48.0,Male,12,91.76,1126.6,Month-to-month,Electronic check,1,8,1,1
CUST101020,49.0,Male,13,60.02,711.53,Two year,Credit card,2,6,1,0
CUST101021,34.0,Male,31,46.77,,Month-to-month,Mailed check,3,3,0,0
CUST101022,42.0,Female,14,22.27,282.97,Two year,Bank transfer,3,1,0,0
CUST101023,72.0,Male,47,77.15,3321.07,One year,Electronic check,3,8,0,0
CUST101024,66.0,Female,69,75.63,4736.0,Month-to-month,Mailed check,1,6,1,1
CUST101025,48.0,Male,10,61.6,625.01,Two year,Electronic check,2,6,1,1
CUST101026,43.0,Male,20,60.23,1058.82,Two year,Electronic check,3,5,0,1
CUST101027,44.0,Female,2,83.24,157.63,Month-to-month,Mailed check,0,8,0,0
CUST101028,51.0,Female,5,49.43,248.7,Month-to-month,Mailed check,2,5,0,1
CUST101029,28.0,Female,13,41.73,500.56,Month-to-month,Electronic check,1,2,0,0
CUST101030,38.0,Female,6,46.48,241.6,Month-to-month,Bank transfer,2,3,2,1
CUST101031,19.0,Male,50,15.0,652.84,One year,Credit card,2,1,0,0
CUST101032,48.0,Female,4,36.22,127.71,Month-to-month,Mailed check,3,2,0,0
CUST101033,51.0,Male,15,67.82,1077.28,Two year,Bank transfer,0,7,0,0
CUST101034,35.0,Male,22,50.78,1133.32,One year,Credit card,0,3,0,0
CUST101035,64.0,Male,28,38.44,932.23,Two year,Credit card,1,4,1,0
CUST101036,25.0,Male,12,47.15,536.25,Two year,Mailed check,1,4,2,0
CUST101037,21.0,Male,49,36.9,1662.81,One year,Bank transfer,3,2,1,0
CUST101038,45.0,Female,20,26.43,525.7,Two year,Electronic check,3,1,0,0
CUST101039,57.0,Female,14,48.1,660.4,One year,Mailed check,2,3,1,0
CUST101040,66.0,Male,2,37.85,73.45,One year,Electronic check,1,4,1,1
CUST101041,36.0,Male,15,63.22,880.62,One year,Electronic check,1,4,0,1
CUST101042,57.0,Male,41,30.2,1095.13,Month-to-month,Mailed check,1,1,0,1
CUST101043,41.0,Male,23,92.88,2212.28,Two year,Electronic check,0,8,1,0
CUST101044,40.0,Female,43,40.99,1885.89,One year,Bank transfer,1,2,0,0
CUST101045,54.0,Male,16,57.91,1006.28,Two year,Mailed check,1,5,0,0
CUST101046,51.0,Female,3,63.73,165.31,Two year,Mailed check,1,7,0,0
CUST101047,20.0,Male,0,61.49,61.49,Month-to-month,Electronic check,1,6,1,1
CUST101048,63.0,Female,9,86.72,805.16,Month-to-month,Electronic check,0,7,3,1
CUST101049,61.0,Male,29,53.08,1672.9,One year,Bank transfer,1,3,1,0
CUST101050,33.0,Female,37,45.04,1521.88,Two year,Credit card,6,4,0,0
CUST101051,48.0,Male,8,43.45,359.96,One year,Electronic check,1,6,3,0
CUST101052,49.0,Female,16,64.3,888.53,One year,Electronic check,2,6,2,0
CUST101053,46.0,Male,13,55.7,729.76,One year,Credit card,1,5,0,0
CUST101054,34.0,Male,13,64.0,780.18,Two year,Electronic check,1,6,0,1
CUST101055,33.0,Female,6,30.23,189.04,Month-to-month,Credit card,1,1,3,1
CUST101056,42.0,Female,4,41.01,174.84,One year,Mailed check,1,2,1,0
CUST101057,58.0,Female,5,49.92,234.92,Month-to-month,Mailed check,1,3,0,0
CUST101058,50.0,Female,1,29.57,29.02,Two year,Electronic check,1,1,0,0
CUST101059,37.0,Female,5,19.59,86.13,Month-to-month,Electronic check,1,2,1,0
CUST101060,53.0,Male,0,23.27,23.27,Month-to-month,Electronic check,0,1,0,0
CUST101061,18.0,Male,24,68.43,1544.11,One year,Credit card,0,4,0,0
CUST101062,58.0,Male,9,52.99,427.21,Month-to-month,Bank transfer,1,4,0,0
CUST101063,18.0,Female,72,60.94,4710.7,Two year,Bank transfer,3,5,1,0
CUST101064,37.0,Male,5,28.88,128.09,Month-to-month,Credit card,2,1,2,1
CUST101065,26.0,Male,10,77.32,780.11,One year,Electronic check,3,7,1,0
CUST101066,24.0,Female,11,46.94,553.79,Month-to-month,Bank transfer,0,6,1,0
CUST101067,58.0,Female,0,48.08,48.08,Month-to-month,Mailed check,1,4,1,0
CUST101068,35.0,Male,44,81.7,3768.46,Month-to-month,Credit card,1,8,0,0
CUST101069,47.0,Male,1,44.25,39.56,Month-to-month,Electronic check,3,2,0,1
CUST101070,41.0,Male,68,82.38,5906.34,One year,Bank transfer,1,8,0,0
CUST101071,49.0,Male,53,68.83,3353.02,One year,Credit card,2,8,0,0
CUST101072,43.0,Male,18,61.44,1195.06,Two year,Mailed check,2,5,2,0
CUST101073,24.0,Female,19,75.57,1474.99,One year,Electronic check,1,8,0,0
CUST101074,56.0,Female,25,72.27,1890.43,One year,Mailed check,2,8,0,1
CUST101075,35.0,Female,12,75.33,787.58,One year,Electronic check,0,8,0,0
CUST101076,20.0,Male,25,70.34,1750.92,Month-to-month,Bank transfer,3,6,0,0
CUST101077,,Female,1,52.07,54.95,Two year,Credit card,2,3,2,0
CUST101078,63.0,Male,1,29.86,31.81,Month-to-month,Mailed check,0,1,0,1
CUST101079,54.0,Male,15,79.06,1016.5,Month-to-month,Mailed check,2,7,1,0
CUST101080,37.0,Female,19,85.78,1768.01,One year,Bank transfer,3,8,1,1
CUST101081,37.0,Male,53,82.81,3778.14,Two year,Electronic check,1,8,0,0
CUST101082,37.0,Male,3,55.58,167.35,Month-to-month,Electronic check,1,4,1,1
CUST101083,71.0,Female,42,54.65,2348.89,Two year,Credit card,0,7,0,0
CUST101084,47.0,Male,6,66.89,351.91,Month-to-month,Bank transfer,2,6,1,1
CUST101085,48.0,Female,12,25.64,265.22,One year,Electronic check,2,2,0,0
CUST101086,56.0,Male,9,35.3,332.39,One year,Electronic check,2,1,0,0
CUST101087,45.0,Female,12,72.82,826.8,Month-to-month,Bank transfer,1,7,1,1
CUST101088,38.0,Male,4,34.25,120.12,One year,Bank transfer,0,2,0,0
CUST101089,39.0,Male,17,45.96,813.09,Month-to-month,Credit card,0,5,0,0
CUST101090,41.0,Female,39,58.13,2408.29,Two year,Electronic check,2,4,1,0
CUST101091,41.0,Male,14,55.02,767.85,One year,Credit card,1,4,1,0
CUST101092,52.0,Male,16,62.46,889.74,Two year,Bank transfer,1,5,1,0
CUST101093,43.0,Male,45,27.5,1056.58,Month-to-month,Bank transfer,1,2,1,0
CUST101094,52.0,Male,29,67.81,2016.05,Month-to-month,Bank transfer,1,7,0,0
CUST101095,41.0,Male,16,27.79,439.1,Month-to-month,Electronic check,5,1,2,1
CUST101096,43.0,Male,7,28.44,201.61,Month-to-month,Credit card,3,2,1,0
CUST101097,18.0,Female,52,29.48,1614.66,One year,Electronic check,3,1,0,0
CUST101098,55.0,Male,21,48.71,980.52,One year,Electronic check,1,6,0,0
CUST101099,47.0,Male,6,78.1,412.9,Month-to-month,Credit card,1,8,1,1
CUST101100,56.0,Male,8,72.37,628.17,One year,Bank transfer,1,5,2,1
CUST101101,18.0,Male,39,45.52,1750.99,Two year,Credit card,1,3,0,0
CUST101102,71.0,Female,1,27.33,27.43,Month-to-month,Mailed check,1,1,1,0
CUST101103,40.0,Male,72,65.88,5138.73,One year,Mailed check,1,4,0,0
CUST101104,58.0,Female,3,63.31,205.67,Month-to-month,Credit card,0,8,1,0
CUST101105,27.0,Male,38,59.48,2244.47,One year,Electronic check,3,6,1,1
CUST101106,51.0,Female,12,46.79,519.03,Two year,Credit card,1,4,0,0
CUST101107,27.0,Female,16,72.87,1281.67,Month-to-month,Electronic check,1,6,2,1
CUST101108,33.0,Female,51,57.01,2966.25,Month-to-month,Credit card,1,4,1,1
CUST101109,69.0,Female,13,27.07,335.06,Two year,Electronic check,0,2,0,0
CUST101110,39.0,Female,19,81.98,1541.98,Month-to-month,Bank transfer,1,7,0,1
CUST101111,45.0,Male,1,30.77,29.35,One year,Credit card,0,2,0,0
CUST101112,54.0,Male,0,43.69,43.69,One year,Mailed check,0,2,1,1
CUST101113,103.0,Female,7,65.74,446.66,Month-to-month,Bank transfer,0,7,0,0
CUST101114,44.0,Male,27,65.01,1853.36,Month-to-month,Credit card,2,6,2,0
CUST101115,47.0,Male,3,62.08,197.42,Month-to-month,Bank transfer,1,6,1,1
CUST101116,76.0,Female,3,82.45,261.22,Month-to-month,Credit card,2,7,1,1
CUST101117,41.0,Male,13,45.82,613.86,One year,Mailed check,2,4,0,0
CUST101118,45.0,Female,25,25.66,682.38,Two year,Electronic check,0,1,0,0
CUST101119,57.0,Female,30,70.05,1989.72,One year,Electronic check,1,6,2,0
CUST101120,57.0,Female,5,54.36,238.82,Month-to-month,Electronic check,0,4,0,0
CUST101121,59.0,Female,2,33.1,70.21,Month-to-month,Electronic check,2,1,1,0
CUST101122,51.0,Male,68,75.69,5015.89,Two year,Bank transfer,2,7,0,1
CUST101123,26.0,Male,7,30.65,189.2,Month-to-month,Electronic check,3,2,0,1
CUST101124,65.0,Male,46,63.2,2554.93,Two year,Electronic check,3,6,0,0
CUST101125,26.0,Male,48,42.21,1802.83,One year,Electronic check,0,3,0,0
CUST101126,46.0,Female,36,36.0,1344.92,One year,Credit card,1,2,1,1
CUST101127,31.0,Female,4,56.82,233.58,One year,Bank transfer,1,5,4,1
CUST101128,41.0,Male,41,26.15,965.96,Two year,Mailed check,2,1,0,0
CUST101129,47.0,Male,35,29.86,1109.61,One year,Credit card,3,3,0,1
CUST101130,46.0,Female,22,39.34,796.52,Month-to-month,,3,2,0,1
CUST101131,48.0,Male,10,83.45,874.76,One year,Credit card,2,8,0,0
CUST101132,65.0,Male,7,74.01,503.67,Month-to-month,Bank transfer,0,6,0,1
CUST101133,48.0,Male,3,42.0,130.14,Month-to-month,Electronic check,1,3,1,1
CUST101134,39.0,Female,17,36.09,580.0,Two year,Bank transfer,2,4,0,0
CUST101135,55.0,Female,21,23.13,455.02,Month-to-month,Bank transfer,0,1,1,1
CUST101136,59.0,Female,11,56.4,657.83,Month-to-month,Mailed check,4,5,1,0
CUST101137,,Female,15,55.94,720.64,Month-to-month,Credit card,1,4,0,1
CUST101138,50.0,Male,11,65.44,787.28,Month-to-month,Electronic check,2,8,2,1
CUST101139,52.0,Male,25,42.33,1071.0,Two year,Electronic check,2,3,1,0
CUST101140,38.0,Female,56,38.11,2044.78,One year,Electronic check,3,2,0,0
CUST101141,61.0,Male,4,20.71,83.42,Month-to-month,Electronic check,1,1,2,1
CUST101142,,Female,12,66.6,703.84,One year,Electronic check,2,6,2,1
CUST101143,44.0,Female,4,52.98,207.37,One year,Credit card,3,5,2,0
CUST101144,40.0,Female,24,28.16,740.91,Month-to-month,Electronic check,2,2,1,0
CUST101145,42.0,Female,31,54.73,1541.93,Two year,Mailed check,1,5,0,0
CUST101146,27.0,Female,64,60.31,3977.83,Month-to-month,Mailed check,0,6,1,0
CUST101147,22.0,Female,8,79.47,609.53,Two year,Credit card,2,7,1,0
CUST101148,64.0,Male,72,20.12,1467.64,Month-to-month,Credit card,0,1,0,0
CUST101149,30.0,Male,2,34.78,62.69,One year,Bank transfer,3,3,4,1
CUST101150,28.0,Male,22,72.14,1535.68,Month-to-month,Credit card,0,5,1,0
CUST101151,18.0,Female,1,33.69,36.89,Month-to-month,Credit card,3,1,0,1
CUST101152,33.0,Male,54,43.11,2092.4,Two year,Credit card,0,5,0,0
CUST101153,23.0,Female,18,27.88,506.41,Two year,Bank transfer,1,2,1,1
CUST101154,65.0,Male,27,59.94,1608.51,One year,Electronic check,1,5,0,0
CUST101155,56.0,Female,43,76.59,3264.6,Two year,Mailed check,0,7,0,0
CUST101156,32.0,Male,4,22.08,88.65,Month-to-month,Bank transfer,1,2,1,0
CUST101157,74.0,Female,1,43.27,42.21,One year,Mailed check,1,2,0,0
CUST101158,,Female,51,32.6,1420.25,One year,Electronic check,2,1,0,0
CUST101159,37.0,Male,9,53.86,521.11,Month-to-month,Bank transfer,1,4,0,1
CUST101160,18.0,Male,3,76.85,243.63,Month-to-month,Credit card,2,6,0,1
CUST101161,74.0,Female,15,61.62,825.9,One year,Electronic check,2,5,0,1
CUST101162,23.0,Male,22,45.59,956.16,Two year,Bank transfer,2,3,0,1
CUST101163,19.0,Male,1,94.46,98.49,Month-to-month,Bank transfer,2,8,1,1
CUST101164,56.0,Female,8,42.81,375.02,Month-to-month,Credit card,3,2,2,1
CUST101165,76.0,Female,1,43.27,47.07,Month-to-month,Credit card,1,4,0,1
CUST101166,61.0,Female,13,39.07,545.92,Two year,Bank transfer,0,2,1,0
CUST101167,50.0,Male,54,44.69,2146.82,Month-to-month,Mailed check,1,4,0,1
CUST101168,50.0,Male,72,54.03,4196.0,One year,Electronic check,0,4,0,0
CUST101169,54.0,Female,24,45.81,1175.97,Two year,Mailed check,2,3,2,0
CUST101170,53.0,Female,4,38.93,147.04,Month-to-month,Bank transfer,3,4,0,1
CUST101171,46.0,Female,57,41.03,2218.57,Two year,Credit card,2,3,0,0
CUST101172,43.0,Male,17,28.12,461.3,Two year,Credit card,2,1,0,0
CUST101173,41.0,Male,4,30.51,123.75,Month-to-month,Electronic check,1,2,0,0
CUST101174,31.0,Male,61,44.52,2485.45,Two year,Bank transfer,3,3,1,0
CUST101175,38.0,Male,34,72.45,2107.94,Two year,Electronic check,6,6,0,0
CUST101176,,Male,32,73.76,2089.61,One year,Electronic check,5,7,0,0
CUST101177,41.0,Male,30,35.8,1031.07,One year,Electronic check,1,2,0,0
CUST101178,28.0,Female,5,85.07,391.53,One year,Electronic check,2,7,1,0
CUST101179,27.0,Male,6,69.79,435.96,Month-to-month,Credit card,2,6,0,1
CUST101180,45.0,Female,28,59.61,1463.24,Two year,Electronic check,5,5,0,0
CUST101181,61.0,Female,6,58.34,377.82,Month-to-month,Electronic check,0,6,0,1
CUST101182,55.0,Female,14,31.37,471.61,One year,Credit card,3,1,1,0
CUST101183,20.0,Male,37,60.64,2416.87,Month-to-month,Mailed check,1,5,0,0
CUST101184,28.0,Female,37,68.27,2614.15,Month-to-month,Electronic check,0,5,0,1
CUST101185,55.0,Female,14,50.38,618.39,Month-to-month,Electronic check,1,4,1,1
CUST101186,28.0,Female,38,51.47,1876.71,Two year,Electronic check,3,6,1,0
CUST101187,39.0,Female,44,68.4,2657.03,Two year,Electronic check,3,8,1,0
CUST101188,50.0,Female,26,55.89,1593.99,Two year,Electronic check,0,4,0,0
CUST101189,28.0,Female,6,61.44,344.04,Month-to-month,Bank transfer,2,6,1,0
CUST101190,43.0,Male,8,61.49,490.12,One year,Electronic check,3,5,0,0
CUST101191,23.0,Female,9,82.91,779.66,Month-to-month,Mailed check,2,8,0,1
CUST101192,34.0,Male,3,48.67,157.71,One year,Credit card,1,4,0,0
CUST101193,46.0,Female,8,73.23,608.62,Month-to-month,Mailed check,3,7,0,1
CUST101194,20.0,Male,6,27.08,165.51,Two year,Credit card,2,2,1,0
CUST101195,48.0,Male,15,81.87,1186.9,Two year,Mailed check,0,8,2,0
CUST101196,42.0,Female,57,61.32,3499.96,One year,Mailed check,4,6,0,0
CUST101197,50.0,Female,3,63.02,165.15,Month-to-month,Bank transfer,0,6,2,0
CUST101198,45.0,Male,31,47.41,1574.03,One year,Electronic check,3,4,0,0
CUST101199,61.0,Male,28,64.19,1772.06,Month-to-month,Electronic check,1,6,1,1
CUST101200,44.0,Female,2,65.38,112.46,Month-to-month,Bank transfer,1,5,1,1
CUST101201,,Male,61,48.96,3225.41,One year,Mailed check,3,4,1,0
CUST101202,44.0,Female,20,58.19,1131.59,Month-to-month,Credit card,2,4,2,0
CUST101203,50.0,Male,11,94.3,1106.95,Two year,Credit card,2,8,1,0
CUST101204,43.0,Female,34,48.84,1767.2,Two year,Mailed check,0,3,0,0
CUST101205,43.0,Female,7,78.28,577.52,One year,Bank transfer,2,7,1,0
CUST101206,32.0,Male,28,76.61,1856.25,Two year,Mailed check,0,7,0,0
CUST101207,33.0,Male,1,48.92,44.6,Month-to-month,Credit card,2,3,0,1
CUST101208,22.0,Male,44,82.71,3889.94,One year,Credit card,2,8,0,0
CUST101209,66.0,Female,14,65.88,991.26,Two year,Credit card,2,5,1,0
CUST101210,25.0,Female,24,38.91,900.7,Two year,Electronic check,0,2,0,0
CUST101211,32.0,Female,6,63.12,363.58,Month-to-month,Credit card,2,6,0,1
CUST101212,32.0,Male,27,89.17,2151.87,Two year,Electronic check,2,8,0,0
CUST101213,55.0,Male,36,26.73,1050.91,Two year,Electronic check,2,1,1,0
CUST101214,38.0,Male,15,65.15,882.73,Two year,Credit card,2,6,0,0
CUST101215,59.0,Male,23,22.19,458.18,Two year,Electronic check,0,1,0,0
CUST101216,33.0,Female,15,83.33,1268.93,One year,Credit card,0,8,1,0
CUST101217,46.0,Female,54,81.97,4031.15,Two year,Electronic check,1,7,0,0
CUST101218,30.0,Female,17,65.11,1200.61,Two year,Credit card,2,5,1,0
CUST101219,72.0,Male,44,36.83,1381.86,Month-to-month,Electronic check,1,2,0,0
CUST101220,25.0,Female,39,38.8,1288.4,Two year,Mailed check,0,2,0,0
CUST101221,46.0,Female,13,44.17,560.55,One year,Electronic check,1,2,0,0
CUST101222,51.0,Female,6,40.8,237.95,Month-to-month,Bank transfer,2,3,0,1
CUST101223,48.0,Female,13,49.08,568.39,One year,Electronic check,1,5,1,1
CUST101224,39.0,Male,42,36.41,1488.89,Month-to-month,Bank transfer,1,1,2,0
CUST101225,40.0,Male,6,29.76,170.15,Month-to-month,Electronic check,1,2,1,1
CUST101226,43.0,Female,18,52.48,1013.2,Two year,Electronic check,2,5,0,0
CUST101227,40.0,Male,39,51.63,1716.19,Month-to-month,Electronic check,2,6,1,1
CUST101228,55.0,Male,10,30.57,334.46,Month-to-month,Mailed check,1,1,1,0
CUST101229,73.0,Female,25,61.03,1535.05,Month-to-month,Credit card,1,7,1,1
CUST101230,34.0,Female,7,36.0,223.77,Month-to-month,Credit card,1,3,1,0
CUST101231,23.0,Female,3,54.71,141.43,One year,Electronic check,0,4,1,1
CUST101232,41.0,Male,38,87.78,3284.03,Two year,Bank transfer,1,8,1,0
CUST101233,78.0,Male,3,76.79,209.34,Two year,Bank transfer,1,8,0,1
CUST101234,31.0,Female,8,24.93,184.54,Month-to-month,Electronic check,2,1,0,0
CUST101235,65.0,Female,46,67.02,2809.41,One year,Mailed check,0,7,0,0
CUST101236,65.0,Female,10,69.61,704.83,Two year,Mailed check,2,7,1,0
CUST101237,34.0,Female,72,76.13,5417.68,Two year,Electronic check,0,7,0,0
CUST101238,50.0,Female,72,61.99,3880.79,One year,Electronic check,0,6,0,0
CUST101239,65.0,Female,7,24.05,165.26,One year,Electronic check,2,1,1,1
CUST101240,37.0,Male,1,15.0,15.72,Two year,Bank transfer,1,1,1,0
CUST101241,39.0,Female,29,59.06,1490.6,Two year,Electronic check,1,4,0,0
CUST101242,34.0,Female,14,38.08,571.74,One year,Electronic check,1,2,0,1
CUST101243,28.0,Female,3,72.34,215.84,One year,Electronic check,3,6,0,0
CUST101244,33.0,Male,30,84.32,2751.33,Month-to-month,Electronic check,0,7,0,1
CUST101245,25.0,Female,1,43.4,38.5,Month-to-month,Electronic check,1,4,0,1
CUST101246,101.0,Male,49,23.13,1244.88,One year,Credit card,2,1,0,0
CUST101247,31.0,Female,4,50.84,205.61,Month-to-month,Electronic check,4,6,1,1
CUST101248,45.0,Male,3,67.12,199.72,Month-to-month,Bank transfer,4,3,0,1
CUST101249,20.0,Female,5,24.8,121.37,Month-to-month,Mailed check,0,1,3,0
CUST101250,47.0,Male,72,50.31,3100.39,Two year,Bank transfer,6,3,1,0
CUST101251,54.0,Male,28,48.09,1460.85,Two year,Bank transfer,3,5,0,0
CUST101252,18.0,Male,39,49.97,1970.26,Two year,Electronic check,0,3,0,0
CUST101253,47.0,Female,12,40.86,428.0,One year,Credit card,0,1,1,0
CUST101254,59.0,Male,10,49.52,423.51,Month-to-month,Mailed check,0,4,0,1
CUST101255,25.0,Male,6,17.91,92.71,Two year,Credit card,0,1,0,0
CUST101256,65.0,Female,16,24.89,399.18,Month-to-month,Mailed check,2,1,1,0
CUST101257,48.0,Male,19,40.19,766.29,Two year,Credit card,2,5,0,1
CUST101258,32.0,Female,24,73.7,1724.43,Two year,Credit card,2,7,0,0
CUST101259,41.0,Female,7,40.57,263.17,Month-to-month,Credit card,1,2,1,0
CUST101260,50.0,Female,71,25.71,1794.26,Two year,Mailed check,1,1,0,0
CUST101261,43.0,Male,4,55.73,218.26,One year,Mailed check,1,5,0,0
CUST101262,50.0,Female,72,54.22,3337.21,Month-to-month,Bank transfer,3,4,0,0
CUST101263,29.0,Male,0,62.83,62.83,Month-to-month,Credit card,0,5,0,0
CUST101264,44.0,Male,16,68.72,949.21,Month-to-month,Credit card,1,8,0,0
CUST101265,22.0,Male,10,58.71,631.16,Month-to-month,Electronic check,2,5,0,1
CUST101266,40.0,Female,14,61.49,887.81,One year,Credit card,0,3,0,0
CUST101267,29.0,Male,20,23.32,512.59,One year,Electronic check,3,2,1,0
CUST101268,32.0,Female,14,33.32,431.75,One year,Mailed check,1,2,1,0
CUST101269,59.0,Female,13,81.53,1133.68,Two year,Electronic check,1,6,0,1
CUST101270,57.0,Male,32,82.83,2652.58,One year,Electronic check,1,7,1,1
CUST101271,51.0,Male,28,45.89,1237.74,Month-to-month,Credit card,2,4,0,0
CUST101272,27.0,Female,43,67.65,2634.47,One year,Electronic check,2,6,0,0
CUST101273,38.0,Female,7,73.98,535.78,Month-to-month,Bank transfer,0,7,2,1
CUST101274,59.0,Female,23,68.02,1683.41,One year,Bank transfer,2,7,1,0
CUST101275,44.0,Male,21,57.41,1095.69,One year,Electronic check,0,5,1,0
CUST101276,74.0,Male,11,47.76,469.59,Month-to-month,Electronic check,0,4,1,1
CUST101277,48.0,Male,16,74.9,1227.23,Two year,Bank transfer,4,7,0,0
CUST101278,45.0,Male,9,44.01,433.42,Two year,Electronic check,1,4,0,0
CUST101279,38.0,Male,4,23.79,98.73,Month-to-month,Credit card,1,2,1,0
CUST101280,44.0,Female,6,33.67,186.09,Month-to-month,Credit card,1,2,0,0
CUST101281,40.0,Male,3,47.72,136.72,Month-to-month,Electronic check,0,2,1,1
CUST101282,52.0,Male,28,26.66,706.23,Two year,Electronic check,0,1,1,0
CUST101283,55.0,Female,26,55.35,1529.8,One year,Mailed check,2,5,0,1
CUST101284,31.0,Female,72,88.03,6609.7,Two year,Bank transfer,3,8,0,0
CUST101285,23.0,Male,31,48.73,1506.47,One year,Electronic check,1,4,0,0
CUST101286,18.0,Female,1,72.94,67.01,Month-to-month,Electronic check,2,5,1,1
CUST101287,49.0,Male,52,73.97,4171.45,Two year,Mailed check,1,7,1,0
CUST101288,27.0,Male,48,55.6,2704.37,Two year,Credit card,3,4,1,0
CUST101289,18.0,Male,14,43.96,672.44,Two year,Mailed check,1,4,1,0
CUST101290,47.0,Female,21,70.02,1463.11,Month-to-month,Mailed check,2,6,1,1
CUST101291,77.0,Male,72,52.2,3966.23,One year,Credit card,3,4,1,0
CUST101292,42.0,Male,18,49.55,939.42,One year,Bank transfer,3,4,0,0
CUST101293,54.0,Male,57,37.99,2023.23,One year,Bank transfer,0,3,0,0
CUST101294,43.0,Female,2,76.9,167.8,One year,Bank transfer,1,8,0,0
CUST101295,41.0,Male,5,44.26,189.32,One year,Credit card,0,3,2,0
CUST101296,55.0,Male,14,71.03,1036.36,Two year,Bank transfer,3,6,1,0
CUST101297,38.0,Male,21,24.98,572.52,Two year,Credit card,2,1,0,0
CUST101298,46.0,Male,41,36.3,1391.15,One year,Bank transfer,1,2,0,0
CUST101299,47.0,Female,72,73.7,5370.22,Two year,Bank transfer,1,7,2,0
CUST101300,33.0,Female,12,74.79,889.0,Two year,Electronic check,2,7,0,0
CUST101301,56.0,Male,1,80.4,83.65,Month-to-month,Electronic check,3,8,0,1
CUST101302,40.0,Male,39,50.14,2085.59,Two year,Credit card,1,4,1,0
CUST101303,31.0,Male,22,79.58,1752.09,Month-to-month,Electronic check,0,5,0,1
CUST101304,50.0,Male,5,76.49,403.09,One year,Bank transfer,1,7,2,0
CUST101305,29.0,Male,16,47.16,700.29,One year,Electronic check,2,3,0,1
